baitID	intscore	rank	SIP
158359	239.330961653372	12997	0
582315	239.449142876739	12998	0
476162	239.71300246965	12999	0
3456	239.741279531692	13000	0
704688	239.880845839016	13001	0
343215	239.919777454712	13002	0
158502	240.112408471327	13003	0
614457	240.177319522301	13004	0
625385	240.199960790411	13005	0
155246	240.458495955071	13006	0
676308	240.530577706861	13007	0
142141	240.545377441569	13008	0
743625	240.60549280544	13009	0
145286	240.77417663604	13010	0
273071	240.907762017309	13011	0
35350	241.089355739787	13012	0
370563	241.239040022799	13013	0
706307	241.444140459664	13014	0
415759	241.595882800199	13015	0
573832	241.623882567662	13016	0
226893	241.633175434563	13017	0
705583	241.710574993969	13018	0
634926	241.746610106964	13019	0
602744	241.789557215834	13020	0
210798	241.866975816599	13021	0
183429	241.955816069552	13022	0
267281	242.015344830527	13023	0
736341	242.079238746034	13024	0
253473	242.317903916874	13025	0
36300	242.393157711541	13026	0
675609	242.410892093013	13027	0
759038	242.459908522244	13028	0
210797	242.542070843277	13029	0
30106	242.744786517741	13030	0
322174	242.870545163893	13031	0
119448	242.891643327012	13032	0
334900	243.071504690574	13033	0
204754	243.181076091639	13034	0
226747	243.209277757169	13035	0
427598	243.259079796681	13036	0
539203	243.277915866523	13037	0
15211	243.3074533339	13038	0
716140	243.552835935546	13039	0
116419	243.611434546837	13040	0
36919	243.62692438331	13041	0
512410	243.859915892227	13042	0
98574	244.004321915299	13043	0
493050	244.088741540796	13044	0
480406	244.18172233619	13045	0
156479	244.196591257665	13046	0
215058	244.285801463623	13047	0
145896	244.325044095515	13048	0
174215	244.338958017542	13049	0
27555	244.392999999681	13050	0
287675	244.411885702568	13051	0
259567	244.545634363964	13052	0
619762	244.88486066758	13053	0
129233	244.900289315334	13054	0
699466	244.911781401983	13055	0
667588	245.017876963775	13056	0
126995	245.071888764037	13057	0
116607	245.137445681653	13058	0
91746	245.26516003907	13059	0
676429	245.352667101938	13060	0
171166	245.466728022578	13061	0
650464	245.477684622557	13062	0
280339	245.485735148205	13063	0
77262	245.543267795532	13064	0
529794	245.569468929019	13065	0
35784	245.760094871863	13066	0
370100	245.97398251602	13067	0
261884	246.027256433797	13068	0
110362	246.060522138501	13069	0
68552	246.219844377611	13070	0
143511	246.590968121353	13071	0
653873	246.682674827114	13072	0
36309	246.711091918419	13073	0
397268	246.901386299326	13074	0
35710	247.121342108565	13075	0
774681	247.201879086373	13076	0
585092	247.427518163057	13077	0
262399	247.68823684386	13078	0
331344	247.73118474314	13079	0
119427	247.760500684742	13080	0
726484	247.912697780561	13081	0
492810	247.935970366643	13082	0
36465	247.955007595083	13083	0
395313	248.233741880277	13084	0
602814	248.430246446128	13085	0
744466	248.633135390583	13086	0
210705	248.76159176563	13087	0
191031	248.912486833571	13088	0
757438	249.200565498567	13089	0
287456	249.361038276806	13090	0
40192	249.415937791285	13091	0
241277	249.468400902809	13092	0
436698	249.517989301439	13093	0
241460	249.536248445596	13094	0
761082	249.654562899149	13095	0
425365	249.932126396622	13096	0
93470	249.93228778188	13097	0
448848	249.936322107336	13098	0
382025	250.013788194218	13099	0
662829	250.384021490071	13100	0
143596	250.445488386427	13101	0
122697	250.487984845983	13102	0
549050	250.494799794819	13103	0
132009	250.694775773181	13104	0
