baitID	intscore	rank	SIP	MKSpecific
174447	43.7320078413185	7309	0	0
174524	6.59785697832168	1643	0	0
174540	17.3147014847484	4057	0	0
174613	87.8955926330437	9829	0	0
174634	29.2893117973662	5818	0	0
174637	19.0078574652409	4397	0	0
174759	5.3160725564328	522	0	0
174873	95.6832895221375	10122	0	0
174883	104.330685548228	10411	0	0
174885	371.216016708524	13650	1	0
174890	27.8259743263096	5630	0	0
174898	335.631774843964	13503	1	0
174909	390.25805178624	13709	1	0
174933	475.713617321316	13939	1	0
174942	195.192166103799	12319	0	0
174956	63.2801002812517	8670	0	0
174961	48.0060732997491	7655	0	0
174996	15.7142220703727	3716	0	0
175005	8.11410914965849	2076	0	0
175007	236.415079216988	12786	0	0
175008	409.972219315658	13774	1	0
175013	45.742286895494	7474	0	0
175068	95.108403662661	10095	0	0
175079	19.8261623586639	4539	0	0
175088	7.11895358830383	1855	0	0
175120	36.0737171033253	6579	0	0
175141	5.18858506118885	330	0	0
175153	291.751253142091	13227	1	1
175185	23.1372792564169	5031	0	0
175186	18.6709504682195	4341	0	0
175200	34.1743740035763	6347	0	0
175205	31.1324268118551	6020	0	0
175233	27.0611568447556	5513	0	0
175259	48.8295237851301	7726	0	0
175260	81.6277943805648	9597	0	0
175267	27.2901393764018	5547	0	0
175269	23.1775869954212	5035	0	0
175299	5.91483308549522	1198	0	0
175308	28.7368135645585	5751	0	0
175342	56.840094038751	8265	0	0
175363	20.121230173423	4579	0	0
175370	60.913121383353	8522	0	0
175403	88.5201052193749	9857	0	0
175411	17.0800041823663	4004	0	0
175469	108.862242084163	10562	0	0
175478	7.06253316622219	1840	0	0
175482	15.1683111897727	3653	0	0
175513	6.68535466808293	1689	0	0
175525	36.1367934607928	6589	0	0
175544	13.0114746930514	3293	0	0
175566	6.31621800867893	1489	0	0
175602	22.9210205729164	4991	0	0
175618	33.3011824537603	6252	0	0
175619	7.58704783656583	1970	0	0
175652	28.8002508961413	5763	0	0
175698	40.0501835256302	7002	0	0
175837	9.88762089902592	2271	0	0
175845	11.8209705280912	2897	0	0
175855	71.120958342582	9118	0	0
175858	13.2762080596422	3361	0	0
175863	149.376535059668	11545	0	0
175865	151.36589270152	11577	0	0
175870	47.8485343152401	7643	0	0
175892	68.5601438436321	8974	0	0
175898	5.74453336552956	1052	0	0
175904	212.117952292257	12532	0	0
175910	167.398051572603	11882	0	0
175935	5.30640364113438	512	0	0
176008	112.472574741586	10660	0	0
176016	157.575506194583	11686	0	0
176240	81.141607298904	9579	0	0
176606	55.2156826335788	8161	0	0
176645	7.1004779794216	1849	0	0
176678	442.749603064229	13863	1	1
176688	11.1020816580802	2611	0	0
176716	1488.53374305269	14349	1	0
176772	96.2548016976787	10144	0	0
176905	51.5627028463994	7908	0	0
176945	10.6325708247508	2416	0	0
177127	19.0792449596771	4412	0	0
177155	75.0687018345978	9282	0	0
177194	433.267331610447	13845	1	0
177196	448.976884164869	13881	1	0
177364	35.6227297309901	6529	0	0
177400	12.801632202929	3245	0	0
177463	24.4969443976158	5195	0	0
177581	21.9850117273003	4846	0	0
177656	5.56586243847487	861	0	0
177689	5.05348366415561	82	0	0
177715	24.8733275206627	5250	0	0
177716	6.95348669504636	1794	0	0
177729	110.320452906383	10605	0	0
177733	24.2142215381044	5160	0	0
177737	36.1576041141391	6594	0	0
177740	5.31396344485723	520	0	0
177742	45.3092765592507	7437	0	0
177748	60.0361643556138	8467	0	0
177763	85.7771472811374	9765	0	0
177765	100.152144112677	10272	0	0
177767	8.70937558951722	2162	0	0
177780	16.0083185217685	3770	0	0
177792	114.09296867691	10713	0	0
177799	33.9682112855119	6319	0	0
177801	19.228374069432	4437	0	0
177808	63.6342670990927	8699	0	0
177811	183.169408436112	12124	0	0
177814	120.889788810773	10891	0	0
177815	48.4700902777695	7692	0	0
177818	41.0736089652052	7094	0	0
177854	6.77763344485642	1729	0	0
177866	40.4961786639656	7041	0	0
177867	82.5463972016082	9637	0	0
177871	82.946888950785	9657	0	0
177874	5.28302461487045	473	0	0
177890	10.2454642577076	2312	0	0
177906	97.647881013281	10188	0	0
177981	8.48226275201891	2135	0	0
178052	31.2887505801392	6045	0	0
178069	27.8143167646702	5627	0	0
178123	14.8346035734209	3614	0	0
178133	45.7543701763397	7476	0	0
178178	7.61894029990652	1983	0	0
178180	13.4376934368033	3391	0	0
178191	13.1236080140754	3322	0	0
178202	23.8336071503173	5114	0	0
178212	94.5176287129743	10068	0	0
178222	149.318310496118	11543	0	0
178224	97.7518568360323	10192	0	0
178268	224.307318429336	12662	0	0
178292	174.977177192144	12013	0	0
178296	29.383191087137	5828	0	0
178301	151.84006535748	11583	0	0
178322	11.7953953228386	2880	0	0
178325	5.36774583554919	598	0	0
178360	84.2374866202342	9704	0	0
178364	143.289961785347	11434	0	0
178367	70.2520844972063	9063	0	0
178375	11.5836212113854	2798	0	0
178402	15.2790912395426	3669	0	0
178559	387.510803061335	13703	1	0
178604	204.635297431759	12443	0	0
178647	30.9609657941883	6002	0	0
178661	11.3583384243294	2717	0	0
178662	5.07519697604787	120	0	0
178672	8.63346518584095	2150	0	0
178698	42.8231360167825	7251	0	0
179607	5.47212770359045	754	0	0
180036	12.0158061301089	2988	0	0
180144	105.599755524819	10459	0	0
180278	24.12156543982	5150	0	0
180441	16.9100177342352	3955	0	0
180467	13.3734551601577	3382	0	0
180469	8.82286926135783	2174	0	0
180516	12.1551692475169	3032	0	0
180593	17.978171506521	4192	0	0
180607	23.763897448343	5101	0	0
180617	6.17119393040995	1388	0	0
180618	10.6073738727967	2407	0	0
180625	24.0046589642748	5132	0	0
180645	135.121129817685	11256	0	0
180665	38.5727391340055	6856	0	0
180681	34.7539954558869	6432	0	0
180690	293.133590339964	13240	1	0
180715	19.1599887252497	4425	0	0
180718	38.0429118364894	6792	0	0
180984	7.04923551021416	1835	0	0
181116	57.2060574793379	8285	0	0
181125	41.5234287540925	7138	0	0
181160	184.158098483282	12142	0	0
181175	45.2211712871383	7428	0	0
181182	155.890847054338	11654	0	0
181185	27.3032895665138	5552	0	0
181200	99.6523449541557	10255	0	0
181255	11.0157695053199	2576	0	0
181262	235.038930659686	12772	0	0
181269	5.53714894679004	824	0	0
181330	144.967117024731	11466	0	0
181339	60.9041186162033	8520	0	0
181372	167.740354998596	11890	0	0
181389	39.7828758237773	6974	0	0
181421	29.584141609075	5847	0	0
181435	27.081290771575	5515	0	0
181446	22.7766987598444	4968	0	0
181447	5.93094698457598	1212	0	0
181458	5.70281922972885	1007	0	0
181473	122.506605902396	10938	0	0
181474	72.2634884102578	9174	0	0
181484	32.9792307477176	6219	0	0
181536	39.1519885777759	6916	0	0
181557	34.1277961648111	6338	0	0
181593	26.4775339323935	5438	0	0
181612	34.3431307294052	6372	0	0
181953	28.4545746421403	5717	0	0
182044	15.0105326781075	3637	0	0
182125	6.30199396798068	1478	0	0
182165	161.884789728213	11769	0	0
182279	92.2912718302896	9993	0	0
182280	221.872574554104	12627	0	0
182354	50.2143889512133	7821	0	0
182382	76.0841163531125	9336	0	0
182441	5.76623097499865	1074	0	0
182504	37.4847672039809	6731	0	0
182529	5.04269425892627	64	0	0
182560	5.00685799358648	11	0	0
182606	5.30585169420877	510	0	0
182697	5.34873841819684	573	0	0
182743	14.1828069421408	3532	0	0
182855	5.14671193339362	259	0	0
182900	499.95180200108	13978	1	0
182950	172.499568505576	11973	0	0
183052	5.75320035911123	1061	0	0
183083	28.1176195499022	5677	0	0
183234	161.910160654124	11770	0	0
183237	81.9620269121749	9611	0	0
183257	6.7162500491754	1702	0	0
183263	36.083933851359	6581	0	0
183267	213.494050342609	12544	0	0
183282	623.667102713969	14123	1	0
183300	33.0994638176444	6231	0	0
183313	34.5760456651082	6400	0	0
183331	20.0217605784027	4568	0	0
183376	63.1280099464105	8662	0	0
183424	67.1616150776845	8895	0	0
183429	382.028001233129	13691	1	1
183446	11.0733317845295	2602	0	0
183457	79.1653420305485	9488	0	0
183461	13.6387010370781	3437	0	0
183495	54.4831134010608	8111	0	0
183596	175.311890496965	12020	0	0
183631	309.099702709292	13349	1	0
183646	18.231467380204	4241	0	0
183650	6.08524409876838	1324	0	0
183741	10.8214324581149	2488	0	0
183890	163.991981890301	11818	0	0
183908	6.68738309383094	1690	0	0
183995	94.5989544247491	10072	0	0
184014	33.0957169548825	6230	0	0
184146	66.6658449458896	8864	0	0
184230	240.218306410283	12835	0	0
184274	6.45552997586171	1570	0	0
184334	51.2543669486312	7887	0	0
184415	31.2945083766412	6047	0	0
184583	213.709784645119	12549	0	0
184670	586.376487106764	14087	1	1
184759	315.774922402037	13384	1	1
184763	350.381154240137	13573	1	1
184804	10.1276053516963	2295	0	0
184843	70.383988082606	9070	0	0
184853	228.572962275584	12708	0	0
184987	33.7505369749534	6299	0	0
185058	29.513567747414	5841	0	0
185059	80.7867016231569	9558	0	0
185225	124.908303374878	10997	0	0
185229	32.4632217542188	6156	0	0
185593	5.54638301768078	838	0	0
185770	6.12912596235592	1357	0	0
185779	5.45464943124735	724	0	0
186018	39.52263808739	6945	0	0
186046	125.724412373799	11023	0	0
186052	5.3978183254917	643	0	0
186072	406.875921287543	13765	1	0
186184	246.818066144824	12893	0	0
186217	473.343452193237	13935	1	0
186226	214.763308285575	12561	0	0
186244	6.78843212392602	1734	0	0
186261	35.9688100710724	6570	0	0
186280	60.2332478114874	8480	0	0
186294	18.3650386080003	4281	0	0
186309	21.5329260098303	4765	0	0
186532	13.5731992215967	3420	0	0
186687	10.6751346203807	2430	0	0
186924	500.253198400371	13980	1	0
187065	5.85834585146831	1162	0	0
187113	256.993692644221	12970	0	0
187133	59.5410646197748	8436	0	0
187215	26.1422744635832	5400	0	0
187470	202.603416971433	12421	0	0
187504	20.7567788286991	4662	0	0
187605	170.381744210033	11925	0	0
187622	5.38258128579021	625	0	0
187646	21.5765826104246	4768	0	0
187663	18.2419101244805	4243	0	0
187676	21.8620508144694	4828	0	0
187687	359.924596655589	13612	1	1
187714	85.2930048215732	9749	0	0
187738	11.1593301020133	2639	0	0
187848	181.714320373518	12094	0	0
187869	167.958035795075	11893	0	0
187890	97.8501008712869	10195	0	0
187891	312.434569682928	13368	1	1
187968	5.10539891403721	190	0	0
188196	27.4849883498527	5580	0	0
188204	27.992930968583	5655	0	0
188460	65.8685016503999	8824	0	0
188496	32.6245630782743	6175	0	0
188571	55.6942777832669	8195	0	0
188577	37.6380578199583	6750	0	0
188641	146.351041037786	11489	0	0
188710	223.528210728337	12654	0	0
188829	67.4259825221694	8905	0	0
188860	81.098078695424	9575	0	0
188868	5.83594129341498	1148	0	0
188924	241.366313699292	12847	0	0
188935	16.1631346475618	3796	0	0
189165	5.02366045064426	39	0	0
189210	5.21793129691367	377	0	0
189312	383.047259716735	13693	1	0
189395	12.4225583174934	3141	0	0
189416	12.6335198670059	3207	0	0
189430	235.781360703641	12779	0	0
189788	13.297995226214	3368	0	0
189803	84.1283765182589	9699	0	0
189811	13.2033260385685	3345	0	0
189813	35.3205919338829	6489	0	0
189859	171.082274579864	11941	0	0
189926	15.2292685000691	3661	0	0
190031	54.9440421639175	8145	0	0
190164	5.02690700309366	43	0	0
190170	34.308803574135	6369	0	0
190236	39.9683685452477	6994	0	0
190253	101.86574619156	10341	0	0
190273	26.8651855602891	5490	0	0
190292	50.2271567864731	7823	0	0
190321	19.8673719633811	4546	0	0
190359	33.8899787245953	6311	0	0
190377	66.0740761282081	8837	0	0
190401	396.367589657242	13731	1	0
190617	128.583523421731	11095	0	0
190649	200.930503798922	12402	0	0
190765	23.1246128516161	5027	0	0
190840	93.7170633152261	10036	0	0
190880	298.187302880559	13279	1	1
190893	45.9343814807613	7489	0	0
190940	737.028125727917	14210	1	0
190952	100.8207847249	10294	0	0
190993	208.810078688559	12500	0	0
190996	12.9186758854672	3272	0	0
191031	309.673921338299	13354	1	1
191043	32.5698431928888	6170	0	0
191140	63.6612362619518	8701	0	0
191141	11.7782170190401	2871	0	0
191205	96.6316617537095	10156	0	0
191229	59.9190157223006	8463	0	0
191249	109.970995677167	10594	0	0
191257	52.5101037868096	7967	0	0
192608	5.07099425436229	112	0	0
192762	67.7636588471952	8929	0	0
193410	5.47494343171815	759	0	0
193647	5.44646106399468	708	0	0
193724	19.8499644732061	4542	0	0
193750	7.99616531559694	2061	0	0
195711	13.8773112778173	3489	0	0
195883	109.017160745909	10565	0	0
196800	5.46734918387561	748	0	0
197355	11.2319663554545	2659	0	0
197634	11.6946112574575	2845	0	0
197661	55.19149778178	8158	0	0
197684	174.399395364584	12003	0	0
197730	18.4561405892598	4301	0	0
197744	12.2054208417834	3051	0	0
197771	5.01752008540687	29	0	0
198529	96.7644439822612	10161	0	0
198569	77.5846316844435	9411	0	0
198579	116.459361839449	10770	0	0
198700	463.783063355738	13907	1	0
199039	114.332645218	10719	0	0
199063	7.99041918871472	2060	0	0
199110	29.1484738248676	5803	0	0
199111	95.3734081814181	10112	0	0
199190	231.656869778839	12737	0	0
199290	5.53199241769875	818	0	0
199406	35.8018509678955	6552	0	0
199631	61.5495546582956	8563	0	0
199646	13.1865291998501	3335	0	0
199869	18.1866198412065	4229	0	0
200153	275.308516827782	13123	1	0
201818	5.22451545223277	390	0	0
201879	284.93161686043	13180	1	0
203512	11.3619847776572	2719	0	0
203525	350.318487141281	13572	1	1
203531	6.48043822445943	1585	0	0
204566	26.3495196117081	5425	0	0
204589	11.6697973344136	2839	0	0
204671	63.6267635941801	8698	0	0
204687	133.276397508905	11215	0	0
204731	238.562166012574	12818	0	0
204753	606.788546131054	14107	1	0
204754	357.23598703607	13604	1	1
204796	6.00585574179057	1272	0	0
204848	56.0812260728441	8219	0	0
204853	104.436286846619	10412	0	0
204861	7.74156528582703	2010	0	0
204962	6.07739717712243	1318	0	0
204977	17.3284504847679	4063	0	0
205252	7.31583152399518	1906	0	0
205327	164.124104526716	11821	0	0
205390	7.15914875898601	1868	0	0
205671	21.8279467841758	4822	0	0
205703	107.202559562669	10512	0	0
205775	7.27156487019726	1899	0	0
205870	78.0317539976315	9432	0	0
205880	96.6916833532901	10158	0	0
205896	11.1348588710925	2626	0	0
205911	99.4559669111635	10244	0	0
205944	22.568209615559	4937	0	0
205999	84.7409915732088	9727	0	0
206021	6.41157776410935	1540	0	0
206081	52.6693935400826	7980	0	0
206106	5.78468856752739	1093	0	0
206216	8.02693330516016	2064	0	0
206254	19.1057150706447	4417	0	0
206922	113.454419416652	10693	0	0
206955	15.7350933981515	3721	0	0
206965	81.4261981858411	9587	0	0
206984	67.6442343901261	8922	0	0
206990	28.7038088948991	5747	0	0
206993	501.967343985783	13982	1	0
208164	128.262734454493	11078	0	0
208174	44.6794449961969	7382	0	0
208355	16.2704727997625	3813	0	0
208704	7.57866172406762	1965	0	0
208960	18.3226777256803	4267	0	0
209131	147.279965064848	11508	0	0
209290	26.1072622778124	5399	0	0
209301	17.2907448715849	4052	0	0
209321	12.6614578399363	3213	0	0
209335	15.8419729672735	3741	0	0
209361	17.3360117720954	4065	0	0
209419	40.1134377866818	7008	0	0
209688	10.0436632180359	2285	0	0
209691	18.3942601432551	4289	0	0
209817	53.939163051746	8075	0	0
209829	23.9404680214841	5127	0	0
209870	25.1372859368757	5280	0	0
209925	5.345823633632	566	0	0
209974	6.00827734049736	1274	0	0
210088	25.4121889314128	5308	0	0
210108	53.0871387397391	8006	0	0
210534	53.211414091673	8017	0	0
210556	75.0159810665018	9281	0	0
210565	36.1863302150154	6596	0	0
210591	23.9624680412109	5129	0	0
210598	19.9997708524185	4564	0	0
210610	77.2150566669678	9389	0	0
210626	224.17737426683	12661	0	0
210632	111.808637866343	10650	0	0
210646	27.9606788933393	5649	0	0
210649	11.2898966241111	2677	0	0
210671	102.019970219978	10348	0	0
210674	62.0213993191161	8593	0	0
210676	697.3265186347	14183	1	0
210678	597.111740397862	14095	1	0
210680	68.3135530574227	8966	0	0
210694	604.793736410591	14101	1	0
210701	118.423448914815	10834	0	0
210702	396.796739141648	13734	1	0
210703	324.168308803657	13441	1	1
210705	370.751487105128	13648	1	1
210720	27.6801157605174	5605	0	0
210730	58.0211785217709	8343	0	0
210740	57.1527215650537	8281	0	0
210745	1118.27341530459	14320	1	0
210754	64.6160814307116	8752	0	0
210776	805.522008077009	14247	1	0
210791	30.54887846818	5952	0	0
210794	42.0294753881291	7181	0	0
210797	55.9548214669936	8210	0	0
210798	47.2139459101575	7585	0	0
210801	75.4358575601574	9305	0	0
210824	90.4041115374611	9922	0	0
210830	58.1007254880376	8345	0	0
210846	85.2215447964951	9746	0	0
210848	5.74950220338467	1055	0	0
210854	11.5727710801338	2793	0	0
210855	79.6928470966705	9509	0	0
210858	91.9105369700142	9975	0	0
210865	11.288871496311	2675	0	0
210867	31.5386738698118	6072	0	0
210873	64.9448284693385	8779	0	0
210874	84.1737452046542	9701	0	0
210878	27.6582466152867	5600	0	0
210914	113.433412494231	10691	0	0
210918	5.40269583624763	647	0	0
210941	125.825037152893	11027	0	0
210943	362.380451485267	13621	1	0
210951	96.0588949614339	10132	0	0
210960	39.1835715219502	6920	0	0
210968	48.5998172253408	7702	0	0
210972	5.29280277515196	494	0	0
211257	325.445382445224	13448	1	0
211269	337.629882416439	13508	1	0
211271	63.0906937207436	8653	0	0
211272	33.4027950806521	6268	0	0
211282	11.7915557100452	2878	0	0
211314	224.46237695578	12664	0	0
211322	304.898066090346	13312	1	0
211323	220.937071725485	12618	0	0
211327	67.7611229205659	8928	0	0
211340	74.1176252838328	9243	0	0
211342	28.821427158251	5767	0	0
211348	5.63617419414067	936	0	0
211356	67.8414527449969	8934	0	0
211367	6.74689456178847	1716	0	0
211371	6.46386228610934	1574	0	0
211373	114.79138126128	10728	0	0
211383	12.3347368088613	3108	0	0
211384	11.2854157454217	2673	0	0
211387	40.2304377101512	7014	0	0
211400	58.0006764953122	8341	0	0
211401	52.955038063783	7997	0	0
211421	42.8011631388729	7246	0	0
211422	25.5641878390111	5333	0	0
211426	58.9931024413792	8403	0	0
211435	33.5033750832645	6276	0	0
211436	30.1111571719479	5901	0	0
211437	42.813361581267	7249	0	0
211440	31.6109709467874	6081	0	0
211441	116.218772049076	10761	0	0
211444	20.5698576448475	4633	0	0
211446	31.7108499708164	6092	0	0
211453	29.3556853590624	5824	0	0
211461	74.8298614243246	9273	0	0
211482	185.037748251185	12162	0	0
211484	22.8215414087885	4975	0	0
211486	9.11464037483936	2204	0	0
211580	12.6119064042974	3201	0	0
211627	39.0096266388897	6899	0	0
211643	37.4353466775316	6724	0	0
211651	37.6365067572503	6749	0	0
211657	22.6038968039068	4940	0	0
211661	12.9038414846462	3267	0	0
211663	6.12177608319012	1349	0	0
211666	63.3329423559892	8678	0	0
211675	64.6281491602488	8754	0	0
211676	110.764473391287	10618	0	0
211677	128.437986083395	11084	0	0
211680	50.1322449156053	7817	0	0
211681	94.2688298137033	10061	0	0
211685	43.7655145957439	7312	0	0
211688	105.808757188913	10468	0	0
211697	265.85291347562	13053	0	0
211698	57.5323817401933	8301	0	0
211702	319.889668165554	13415	1	0
211704	234.85713943224	12769	0	0
211705	82.8483844069097	9654	0	0
211707	88.697658233144	9869	0	0
211708	191.022680106867	12247	0	0
211713	27.4493036022586	5573	0	0
211724	253.197962084354	12935	0	0
211725	364.342657845381	13629	1	0
211727	133.509779372861	11222	0	0
211915	243.214348434847	12864	0	0
213145	32.2525601976259	6138	0	0
213489	5.14691874260769	260	0	0
213626	77.8022264573799	9423	0	0
213740	30.8086270641059	5981	0	0
213823	5.94859608595734	1233	0	0
213829	19.4482011779285	4468	0	0
213868	42.4733256206784	7221	0	0
213869	26.6346423191616	5458	0	0
213904	294.428705640666	13246	1	0
213914	233.40248429491	12753	0	0
213964	31.6382370640361	6086	0	0
213972	51.2740133966761	7888	0	0
214003	52.753235200218	7984	0	0
214004	17.737518815712	4142	0	0
214125	103.499734982775	10386	0	0
214148	6.59495344251476	1641	0	0
214176	237.385342987196	12797	0	0
214209	5.05466917303021	86	0	0
214700	5.29092030931451	487	0	0
214965	6.79113838826942	1736	0	0
214976	7.5372734171463	1957	0	0
214988	28.0448171833941	5663	0	0
214995	26.6901872894107	5469	0	0
215024	13.7003843429613	3451	0	0
215029	5.66767729502557	974	0	0
215058	220.725237771964	12616	0	0
215080	42.5193715248905	7227	0	0
215124	45.040281689971	7411	0	0
215145	174.581172807007	12009	0	0
215181	23.0232833407819	5005	0	0
215266	230.354008442009	12724	0	0
215326	83.1601758408895	9670	0	0
215327	128.304729765223	11080	0	0
215406	24.2471315770876	5166	0	0
215476	5.68969792510698	993	0	0
215479	20.935528684063	4687	0	0
215499	32.1441294306368	6131	0	0
215783	174.155549647289	12000	0	0
215784	223.257325857939	12648	0	0
215907	6.64346176701549	1671	0	0
215980	9.82616866124248	2265	0	0
215992	41.8065618385396	7166	0	0
216272	108.679298844301	10555	0	0
216283	94.2209256697772	10057	0	0
216296	56.4695239189906	8243	0	0
216304	46.4537956409827	7530	0	0
216305	54.8027585794045	8129	0	0
216366	147.726262608686	11517	0	0
217077	5.20216318396329	352	0	0
218142	310.173381743666	13357	1	0
218145	666.626919970188	14162	1	0
218155	272.814565178979	13103	1	0
218179	20.5895062834565	4635	0	0
218192	199.21957208347	12374	0	0
218201	138.545224321845	11336	0	0
218210	223.728644332692	12657	0	0
218243	109.795367227474	10589	0	0
218251	79.0429282781942	9481	0	0
219659	11.1041242632164	2615	0	0
219663	27.9760348929907	5653	0	0
219668	157.803004215409	11690	0	0
219670	302.617674244054	13300	1	0
219678	220.186303169765	12609	0	0
219679	151.225289565742	11573	0	0
219681	28.5814957881794	5734	0	0
219685	42.9050536271945	7258	0	0
219700	108.990751161565	10564	0	0
219726	87.2617959101248	9805	0	0
219732	105.856676072484	10469	0	0
219747	206.98626755619	12476	0	0
219748	227.195364262392	12694	0	0
219768	83.1024803961437	9668	0	0
219773	72.4431629985115	9187	0	0
219784	509.717160639394	13992	1	0
219789	395.43190786803	13727	1	0
219824	137.882362307963	11323	0	0
219845	70.6535277426843	9093	0	0
219875	19.1032488532845	4415	0	0
219908	222.402398967263	12635	0	0
219913	60.8296460139896	8514	0	0
220047	10.5791532172323	2399	0	0
220134	5.21756887345337	376	0	0
220136	10.1797673859016	2300	0	0
220259	5.30913232473786	515	0	0
220308	67.1463662682057	8894	0	0
220342	22.3971910371117	4912	0	0
220395	22.9733385924046	5000	0	0
220397	94.7518979152164	10081	0	0
220426	16.5867844941272	3887	0	0
220487	176.402213126616	12033	0	0
220502	250.737287455225	12919	0	0
220554	130.575519137676	11144	0	0
220597	114.310567939129	10718	0	0
220601	103.827780227898	10396	0	0
220609	5.07024964266393	111	0	0
220622	19.0570530878675	4408	0	0
220676	17.2389956096021	4037	0	0
221132	32.8073155165854	6199	0	0
221144	13.4730558881059	3397	0	0
221152	65.8610969956773	8823	0	0
221161	802.690625658023	14244	1	0
221241	10.5589826872011	2387	0	0
221252	175.718273685733	12024	0	0
221284	6.23505246588831	1429	0	0
221298	23.0555065560824	5011	0	0
221332	12.1864856950864	3041	0	0
221357	190.309580417108	12234	0	0
221372	48.6496523195635	7708	0	0
221390	47.7717933612688	7637	0	0
221401	374.527096393181	13666	1	0
221432	35.3372178596059	6492	0	0
221438	24.3886164445686	5182	0	0
221605	51.362924563671	7897	0	0
221618	445.101198553929	13869	1	1
221748	848.851371933075	14260	1	0
221803	51.9938472574727	7932	0	0
221853	5.45459964652092	723	0	0
221984	19.0327614433629	4403	0	0
221995	78.2988255969866	9444	0	0
222035	20.482637968761	4620	0	0
222067	174.145344842763	11999	0	0
222368	5.80508658061047	1109	0	0
222433	109.281059155257	10574	0	0
222488	11.5386935451629	2781	0	0
222623	433.589542806014	13846	1	1
222703	36.5564962601223	6635	0	0
222725	67.0561113755197	8892	0	0
222731	36.4214265865328	6620	0	0
222758	81.2974723106724	9583	0	0
222863	24.442129404591	5188	0	0
222950	76.062137290823	9335	0	0
222970	191.999777503193	12267	0	0
222993	6.62397750539304	1657	0	0
223076	23.2317852728843	5046	0	0
223077	28.0651475520186	5668	0	0
223112	657.817938069071	14157	1	0
223121	347.247461950762	13554	1	0
223135	231.913561208857	12739	0	0
223141	163.015964227656	11791	0	0
223213	60.7986056441411	8512	0	0
223215	202.635459835838	12423	0	0
223276	45.9622942347732	7490	0	0
223296	247.394545840879	12896	0	0
223302	80.6990866340077	9556	0	0
223376	182.607949912002	12107	0	0
223382	167.051379037714	11875	0	0
223391	261.637896074395	13013	0	0
223420	419.630496942955	13809	1	0
223457	84.6931227894426	9724	0	0
224049	10.6165467622816	2411	0	0
224066	111.041890285059	10637	0	0
224086	37.8507406282581	6766	0	0
224091	5.09031119538875	151	0	0
224108	43.6674759858831	7306	0	0
224127	30.8337002288534	5984	0	0
224199	18.2696140283382	4249	0	0
224259	85.9372511454631	9769	0	0
224270	5.85965624216969	1163	0	0
224288	11.7886097414598	2876	0	0
224290	16.0724659924231	3781	0	0
224307	19.4246076783214	4462	0	0
224314	5.41595519119863	665	0	0
224317	49.3824194271458	7767	0	0
224321	42.4255954652987	7217	0	0
224355	5.08049477752583	132	0	0
224399	49.6584721091958	7788	0	0
224407	30.7437928007639	5972	0	0
224417	37.5204429174853	6733	0	0
224429	90.9445427566607	9933	0	0
224450	5.40900811073154	656	0	0
224458	21.2737767360716	4732	0	0
224525	59.4729217615092	8431	0	0
224893	125.120440359485	11005	0	0
225094	6.1218262651711	1350	0	0
225101	65.9949981696312	8831	0	0
225119	22.6139363770516	4943	0	0
225133	12.6303042794822	3205	0	0
225164	44.8048698946609	7392	0	0
225173	74.1754064045115	9251	0	0
225180	28.1691938240522	5683	0	0
225199	33.7951635482986	6303	0	0
225204	87.0951053745992	9799	0	0
225208	21.6433996641597	4784	0	0
225210	198.511405101096	12367	0	0
225239	5.77024902316659	1081	0	0
225330	17.4573590927931	4087	0	0
225484	64.7783825444367	8767	0	0
225502	99.9445962062309	10266	0	0
225518	34.5149625437999	6395	0	0
225534	245.481662436852	12882	0	0
225567	101.453445903477	10322	0	0
225615	14.4852301690709	3579	0	0
225620	6.38418291574181	1520	0	0
225634	92.1592634499593	9983	0	0
225666	12.1609184266664	3033	0	0
225667	6.87284315556061	1772	0	0
225700	7.2686259058332	1898	0	0
225735	187.160397482871	12199	0	0
225761	177.65097969984	12052	0	0
225773	6.36886053609273	1509	0	0
225775	13.5683031464172	3416	0	0
225781	13.0995152225274	3316	0	0
225894	26.7480440831442	5475	0	0
225945	5.36802452909549	600	0	0
225974	8.683599856089	2160	0	0
226016	11.1921651804631	2649	0	0
226223	59.335580960559	8421	0	0
226247	56.6111649278103	8253	0	0
226465	5.26177336826147	448	0	0
226747	376.344368892942	13673	1	0
226749	308.49268947264	13347	1	0
226753	162.439524810001	11782	0	0
226787	7.5010592996753	1947	0	0
226807	20.5644661899368	4632	0	0
226837	104.898179223842	10433	0	0
226838	82.6412756823277	9641	0	0
226844	118.712748586081	10843	0	0
226887	59.5057216647281	8433	0	0
226891	219.43723966083	12602	0	0
226893	690.188067488006	14178	1	0
226909	175.840813189952	12026	0	0
226924	10.5312807420715	2379	0	0
226931	31.5388545039973	6073	0	0
226934	5.41350119632963	661	0	0
226948	13.7986552961369	3469	0	0
226950	107.695341261211	10526	0	0
226978	52.2688248708313	7949	0	0
226987	19.5232486795261	4487	0	0
227004	10.734972534432	2451	0	0
227030	6.57514687052275	1630	0	0
227069	37.4400643907092	6725	0	0
227087	5.69614691384322	998	0	0
227127	42.2394701236109	7205	0	0
227129	11.7091033453474	2848	0	0
227159	55.4114020872424	8171	0	0
227188	5.70048471962617	1005	0	0
227234	73.5820621698907	9227	0	0
227235	109.994400167657	10596	0	0
227246	204.914681010216	12448	0	0
227250	121.329932961579	10910	0	0
227264	12.3664403456781	3121	0	0
227271	58.3659545394011	8360	0	0
